row_id,date,country,store,product,num_sold
24559,2018-05-27,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,137
45980,2019-08-16,Spain,KaggleRama,Kaggle Advanced Techniques,76
9233,2017-07-12,Germany,KaggleMart,Kaggle Getting Started,279
1719,2017-02-05,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,48
25943,2018-06-25,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,166
48839,2019-10-15,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,142
13674,2017-10-12,Spain,KaggleMart,Kaggle Recipe Book,140
54861,2020-02-17,Spain,KaggleRama,Kaggle Getting Started,83
6275,2017-05-11,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,125
31203,2018-10-13,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,539
24261,2018-05-21,Germany,KaggleRama,Kaggle Getting Started,94
51614,2019-12-12,France,KaggleRama,Kaggle Recipe Book,73
20616,2018-03-06,Italy,KaggleMart,Kaggle Advanced Techniques,371
39446,2019-04-02,Poland,KaggleRama,Kaggle Recipe Book,26
23326,2018-05-01,Spain,KaggleRama,Kaggle Recipe Book,48
53759,2020-01-25,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,163
19752,2018-02-16,Italy,KaggleMart,Kaggle Advanced Techniques,300
49474,2019-10-28,Poland,KaggleMart,Kaggle Recipe Book,77
50418,2019-11-17,Germany,KaggleMart,Kaggle Recipe Book,320
51197,2019-12-03,Italy,KaggleRama,Kaggle Getting Started,77
42108,2019-05-28,France,KaggleRama,Kaggle Advanced Techniques,136
6894,2017-05-24,Italy,KaggleRama,Kaggle Recipe Book,47
42441,2019-06-04,France,KaggleMart,Kaggle Getting Started,263
45533,2019-08-07,Italy,KaggleRama,Kaggle Getting Started,86
64733,2020-09-10,Italy,KaggleRama,Kaggle Getting Started,118
14022,2017-10-20,Belgium,KaggleRama,Kaggle Recipe Book,87
66505,2020-10-17,Italy,KaggleMart,Kaggle Getting Started,393
63160,2020-08-08,Spain,KaggleMart,Kaggle Advanced Techniques,370
37104,2019-02-13,Belgium,KaggleMart,Kaggle Advanced Techniques,459
21202,2018-03-18,Poland,KaggleMart,Kaggle Recipe Book,96
22600,2018-04-16,Spain,KaggleMart,Kaggle Advanced Techniques,327
37946,2019-03-02,Italy,KaggleMart,Kaggle Recipe Book,197
40973,2019-05-04,Italy,KaggleRama,Kaggle Getting Started,86
44717,2019-07-21,Italy,KaggleRama,Kaggle Getting Started,104
44862,2019-07-24,Italy,KaggleRama,Kaggle Recipe Book,50
45998,2019-08-17,France,KaggleRama,Kaggle Recipe Book,74
54070,2020-02-01,Germany,KaggleRama,Kaggle Recipe Book,103
36184,2019-01-24,Spain,KaggleMart,Kaggle Advanced Techniques,240
33955,2018-12-09,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,505
5857,2017-05-03,Belgium,KaggleMart,Kaggle Getting Started,272
47927,2019-09-26,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,141
58768,2020-05-09,Germany,KaggleMart,Kaggle Advanced Techniques,412
47942,2019-09-26,Poland,KaggleRama,Kaggle Recipe Book,27
11457,2017-08-27,Poland,KaggleMart,Kaggle Getting Started,120
65121,2020-09-18,Poland,KaggleMart,Kaggle Getting Started,330
68779,2020-12-03,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,378
33197,2018-11-23,Italy,KaggleRama,Kaggle Getting Started,83
24223,2018-05-20,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,149
60089,2020-06-05,Spain,KaggleMart,Kaggle Getting Started,261
49563,2019-10-30,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,294
741,2017-01-16,Germany,KaggleRama,Kaggle Getting Started,105
38008,2019-03-03,Spain,KaggleMart,Kaggle Advanced Techniques,341
59855,2020-05-31,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,147
12782,2017-09-24,France,KaggleRama,Kaggle Recipe Book,81
36706,2019-02-04,Poland,KaggleMart,Kaggle Recipe Book,94
6947,2017-05-25,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,122
2714,2017-02-26,Italy,KaggleMart,Kaggle Recipe Book,213
20579,2018-03-05,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,151
54392,2020-02-08,France,KaggleMart,Kaggle Advanced Techniques,471
65420,2020-09-24,Spain,KaggleRama,Kaggle Advanced Techniques,93
39340,2019-03-31,Italy,KaggleRama,Kaggle Advanced Techniques,145
60098,2020-06-06,Belgium,KaggleMart,Kaggle Recipe Book,214
61129,2020-06-27,Italy,KaggleMart,Kaggle Getting Started,274
10123,2017-07-30,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,303
12815,2017-09-24,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,107
39066,2019-03-25,Spain,KaggleMart,Kaggle Recipe Book,159
57366,2020-04-10,Belgium,KaggleRama,Kaggle Recipe Book,58
4640,2017-04-07,Poland,KaggleMart,Kaggle Advanced Techniques,149
53532,2020-01-21,France,KaggleRama,Kaggle Advanced Techniques,126
7195,2017-05-30,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,235
3579,2017-03-16,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,243
27861,2018-08-04,Germany,KaggleRama,Kaggle Getting Started,139
35907,2019-01-19,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,444
39246,2019-03-29,Italy,KaggleRama,Kaggle Recipe Book,62
30317,2018-09-24,Italy,KaggleRama,Kaggle Getting Started,85
29640,2018-09-10,Italy,KaggleMart,Kaggle Advanced Techniques,216
8471,2017-06-26,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,127
4204,2017-03-29,Italy,KaggleRama,Kaggle Advanced Techniques,114
44998,2019-07-27,Germany,KaggleRama,Kaggle Recipe Book,78
28318,2018-08-13,Spain,KaggleRama,Kaggle Recipe Book,46
12341,2017-09-15,Belgium,KaggleRama,Kaggle Getting Started,124
59963,2020-06-03,France,KaggleMart,Kaggle for Kids: One Smart Goose,375
48227,2019-10-02,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,146
25547,2018-06-17,France,KaggleMart,Kaggle for Kids: One Smart Goose,493
57912,2020-04-21,Italy,KaggleMart,Kaggle Advanced Techniques,340
51478,2019-12-09,Germany,KaggleRama,Kaggle Recipe Book,92
56598,2020-03-25,Belgium,KaggleRama,Kaggle Recipe Book,70
59520,2020-05-25,Belgium,KaggleMart,Kaggle Advanced Techniques,398
47905,2019-09-26,Belgium,KaggleMart,Kaggle Getting Started,360
24446,2018-05-25,France,KaggleRama,Kaggle Recipe Book,76
65949,2020-10-05,Spain,KaggleRama,Kaggle Getting Started,113
13086,2017-09-30,Italy,KaggleRama,Kaggle Recipe Book,70
44734,2019-07-21,Spain,KaggleRama,Kaggle Recipe Book,58
57391,2020-04-10,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,121
1,2017-01-01,Belgium,KaggleMart,Kaggle Getting Started,615
55254,2020-02-26,Belgium,KaggleRama,Kaggle Recipe Book,82
39455,2019-04-02,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,91
36037,2019-01-21,Poland,KaggleRama,Kaggle Getting Started,32
17519,2017-12-31,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,175
7648,2017-06-09,Germany,KaggleMart,Kaggle Advanced Techniques,451
4217,2017-03-29,Spain,KaggleMart,Kaggle Getting Started,163
33265,2018-11-25,Belgium,KaggleMart,Kaggle Getting Started,406
39061,2019-03-25,Poland,KaggleRama,Kaggle Getting Started,32
7480,2017-06-05,Spain,KaggleMart,Kaggle Advanced Techniques,239
52302,2019-12-26,Italy,KaggleRama,Kaggle Recipe Book,74
26610,2018-07-09,Germany,KaggleMart,Kaggle Recipe Book,228
13185,2017-10-02,Poland,KaggleMart,Kaggle Getting Started,102
29397,2018-09-05,Germany,KaggleRama,Kaggle Getting Started,138
59787,2020-05-30,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,359
37852,2019-02-28,Italy,KaggleRama,Kaggle Advanced Techniques,122
4571,2017-04-06,France,KaggleMart,Kaggle for Kids: One Smart Goose,314
5386,2017-04-23,France,KaggleMart,Kaggle Recipe Book,264
46796,2019-09-02,Spain,KaggleRama,Kaggle Advanced Techniques,71
69773,2020-12-24,Italy,KaggleRama,Kaggle Getting Started,103
19031,2018-02-01,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,163
46320,2019-08-24,Belgium,KaggleMart,Kaggle Advanced Techniques,396
67122,2020-10-30,Germany,KaggleMart,Kaggle Recipe Book,244
40778,2019-04-30,Italy,KaggleMart,Kaggle Recipe Book,189
66544,2020-10-18,Germany,KaggleMart,Kaggle Advanced Techniques,352
13575,2017-10-10,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,42
3979,2017-03-24,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,245
65109,2020-09-18,Germany,KaggleRama,Kaggle Getting Started,121
57297,2020-04-08,Poland,KaggleMart,Kaggle Getting Started,177
55169,2020-02-24,Germany,KaggleMart,Kaggle Getting Started,270
59640,2020-05-27,Italy,KaggleMart,Kaggle Advanced Techniques,330
15643,2017-11-22,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,247
64878,2020-09-13,Italy,KaggleRama,Kaggle Recipe Book,90
59717,2020-05-29,Belgium,KaggleRama,Kaggle Getting Started,83
57152,2020-04-05,Poland,KaggleMart,Kaggle Advanced Techniques,360
58609,2020-05-06,Belgium,KaggleMart,Kaggle Getting Started,243
58908,2020-05-12,France,KaggleRama,Kaggle Advanced Techniques,152
46255,2019-08-22,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,99
41668,2019-05-19,Belgium,KaggleRama,Kaggle Advanced Techniques,181
65493,2020-09-26,Germany,KaggleRama,Kaggle Getting Started,135
57689,2020-04-16,Spain,KaggleMart,Kaggle Getting Started,210
42726,2019-06-10,Belgium,KaggleRama,Kaggle Recipe Book,73
42976,2019-06-15,Germany,KaggleMart,Kaggle Advanced Techniques,514
48721,2019-10-13,Belgium,KaggleMart,Kaggle Getting Started,403
11147,2017-08-21,France,KaggleMart,Kaggle for Kids: One Smart Goose,387
31064,2018-10-10,France,KaggleMart,Kaggle Advanced Techniques,291
43477,2019-06-25,Poland,KaggleRama,Kaggle Getting Started,39
48557,2019-10-09,Italy,KaggleRama,Kaggle Getting Started,93
43196,2019-06-19,Spain,KaggleRama,Kaggle Advanced Techniques,92
64914,2020-09-14,Germany,KaggleMart,Kaggle Recipe Book,203
31506,2018-10-19,Germany,KaggleMart,Kaggle Recipe Book,267
28105,2018-08-09,Italy,KaggleMart,Kaggle Getting Started,254
39201,2019-03-28,Poland,KaggleMart,Kaggle Getting Started,89
17470,2017-12-30,Spain,KaggleRama,Kaggle Recipe Book,105
4056,2017-03-26,Italy,KaggleMart,Kaggle Advanced Techniques,393
19904,2018-02-19,Poland,KaggleMart,Kaggle Advanced Techniques,157
33727,2018-12-04,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,101
41701,2019-05-19,Poland,KaggleRama,Kaggle Getting Started,37
7191,2017-05-30,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,37
48579,2019-10-10,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,390
30004,2018-09-18,Belgium,KaggleRama,Kaggle Advanced Techniques,120
938,2017-01-20,Italy,KaggleMart,Kaggle Recipe Book,188
36670,2019-02-03,Spain,KaggleRama,Kaggle Recipe Book,60
16857,2017-12-18,France,KaggleMart,Kaggle Getting Started,306
58235,2020-04-28,France,KaggleMart,Kaggle for Kids: One Smart Goose,289
17456,2017-12-30,Poland,KaggleMart,Kaggle Advanced Techniques,278
14797,2017-11-05,France,KaggleRama,Kaggle Getting Started,138
52941,2020-01-08,Spain,KaggleRama,Kaggle Getting Started,115
44667,2019-07-20,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,322
28226,2018-08-12,Belgium,KaggleMart,Kaggle Recipe Book,264
4075,2017-03-26,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,287
15360,2017-11-17,Belgium,KaggleMart,Kaggle Advanced Techniques,397
62607,2020-07-28,France,KaggleRama,Kaggle for Kids: One Smart Goose,136
10896,2017-08-16,Belgium,KaggleMart,Kaggle Advanced Techniques,347
11427,2017-08-27,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,418
65166,2020-09-19,Italy,KaggleRama,Kaggle Recipe Book,88
7877,2017-06-14,Belgium,KaggleRama,Kaggle Getting Started,100
53403,2020-01-18,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,486
61965,2020-07-14,Spain,KaggleRama,Kaggle Getting Started,99
58195,2020-04-27,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,295
30710,2018-10-02,Poland,KaggleRama,Kaggle Recipe Book,26
36699,2019-02-04,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,286
57077,2020-04-04,Belgium,KaggleRama,Kaggle Getting Started,73
1111,2017-01-24,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,124
21510,2018-03-25,Belgium,KaggleRama,Kaggle Recipe Book,107
33483,2018-11-29,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,324
42232,2019-05-30,Spain,KaggleMart,Kaggle Advanced Techniques,279
66796,2020-10-23,Italy,KaggleRama,Kaggle Advanced Techniques,107
6084,2017-05-07,Poland,KaggleRama,Kaggle Advanced Techniques,70
30867,2018-10-06,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,537
39497,2019-04-03,Spain,KaggleMart,Kaggle Getting Started,171
12086,2017-09-09,Poland,KaggleRama,Kaggle Recipe Book,29
90,2017-01-02,Spain,KaggleMart,Kaggle Recipe Book,236
49822,2019-11-04,Spain,KaggleRama,Kaggle Recipe Book,58
43842,2019-07-03,Germany,KaggleMart,Kaggle Recipe Book,209
10685,2017-08-11,Italy,KaggleRama,Kaggle Getting Started,85
26826,2018-07-13,Spain,KaggleMart,Kaggle Recipe Book,140
40884,2019-05-02,Poland,KaggleRama,Kaggle Advanced Techniques,56
60806,2020-06-20,Poland,KaggleRama,Kaggle Recipe Book,79
53445,2020-01-19,Germany,KaggleRama,Kaggle Getting Started,127
25827,2018-06-23,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,496
14068,2017-10-21,Belgium,KaggleRama,Kaggle Advanced Techniques,112
54181,2020-02-03,Poland,KaggleRama,Kaggle Getting Started,104
11433,2017-08-27,France,KaggleMart,Kaggle Getting Started,392
52973,2020-01-09,Italy,KaggleRama,Kaggle Getting Started,115
26159,2018-06-29,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,108
15625,2017-11-22,Italy,KaggleMart,Kaggle Getting Started,243
63264,2020-08-11,Belgium,KaggleMart,Kaggle Advanced Techniques,331
37694,2019-02-25,France,KaggleRama,Kaggle Recipe Book,72
36947,2019-02-09,Poland,KaggleMart,Kaggle for Kids: One Smart Goose,160
33003,2018-11-19,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,328
16749,2017-12-15,Spain,KaggleRama,Kaggle Getting Started,77
8175,2017-06-20,France,KaggleRama,Kaggle for Kids: One Smart Goose,118
4171,2017-03-28,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,225
17244,2017-12-26,France,KaggleRama,Kaggle Advanced Techniques,118
69480,2020-12-18,Italy,KaggleMart,Kaggle Advanced Techniques,344
5145,2017-04-18,France,KaggleMart,Kaggle Getting Started,229
14836,2017-11-06,Belgium,KaggleRama,Kaggle Advanced Techniques,138
14348,2017-10-26,Spain,KaggleRama,Kaggle Advanced Techniques,63
54393,2020-02-08,France,KaggleMart,Kaggle Getting Started,295
41261,2019-05-10,Italy,KaggleRama,Kaggle Getting Started,66
8600,2017-06-29,France,KaggleMart,Kaggle Advanced Techniques,334
56544,2020-03-24,Belgium,KaggleMart,Kaggle Advanced Techniques,408
58475,2020-05-03,France,KaggleMart,Kaggle for Kids: One Smart Goose,435
14475,2017-10-29,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,328
1188,2017-01-25,Poland,KaggleRama,Kaggle Advanced Techniques,45
37549,2019-02-22,France,KaggleRama,Kaggle Getting Started,87
29325,2018-09-03,Spain,KaggleRama,Kaggle Getting Started,86
69326,2020-12-15,France,KaggleRama,Kaggle Recipe Book,90
66903,2020-10-25,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,153
56284,2020-03-18,Italy,KaggleRama,Kaggle Advanced Techniques,131
52761,2020-01-05,France,KaggleMart,Kaggle Getting Started,443
6493,2017-05-16,France,KaggleRama,Kaggle Getting Started,78
44753,2019-07-22,Germany,KaggleMart,Kaggle Getting Started,304
20335,2018-02-28,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,110
43354,2019-06-23,France,KaggleMart,Kaggle Recipe Book,218
6516,2017-05-16,Poland,KaggleRama,Kaggle Advanced Techniques,48
42349,2019-06-02,France,KaggleRama,Kaggle Getting Started,101
69165,2020-12-11,Spain,KaggleRama,Kaggle Getting Started,128
7937,2017-06-15,Germany,KaggleMart,Kaggle Getting Started,260
38543,2019-03-14,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,84
66245,2020-10-12,Belgium,KaggleRama,Kaggle Getting Started,118
64983,2020-09-15,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,145
40570,2019-04-26,France,KaggleMart,Kaggle Recipe Book,208
17214,2017-12-25,Italy,KaggleRama,Kaggle Recipe Book,74
27243,2018-07-22,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,377
50295,2019-11-14,Poland,KaggleRama,Kaggle for Kids: One Smart Goose,52
21628,2018-03-27,Italy,KaggleRama,Kaggle Advanced Techniques,126
34306,2018-12-16,Poland,KaggleMart,Kaggle Recipe Book,101
22141,2018-04-07,France,KaggleRama,Kaggle Getting Started,106
21308,2018-03-20,Spain,KaggleRama,Kaggle Advanced Techniques,108
17736,2018-01-05,Italy,KaggleMart,Kaggle Advanced Techniques,334
44279,2019-07-12,Germany,KaggleRama,Kaggle for Kids: One Smart Goose,158
53538,2020-01-21,Germany,KaggleMart,Kaggle Recipe Book,256
6140,2017-05-08,Spain,KaggleRama,Kaggle Advanced Techniques,112
60975,2020-06-24,France,KaggleRama,Kaggle for Kids: One Smart Goose,133
33215,2018-11-23,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,94
59168,2020-05-17,Poland,KaggleMart,Kaggle Advanced Techniques,460
57763,2020-04-18,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,421
7654,2017-06-09,Germany,KaggleRama,Kaggle Recipe Book,79
65990,2020-10-06,Poland,KaggleRama,Kaggle Recipe Book,78
59937,2020-06-02,Poland,KaggleMart,Kaggle Getting Started,252
26884,2018-07-15,Belgium,KaggleRama,Kaggle Advanced Techniques,168
59405,2020-05-22,Italy,KaggleRama,Kaggle Getting Started,73
7361,2017-06-03,Germany,KaggleMart,Kaggle Getting Started,306
13315,2017-10-05,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,435
30934,2018-10-07,Germany,KaggleRama,Kaggle Recipe Book,123
56311,2020-03-19,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,125
1457,2017-01-31,Germany,KaggleMart,Kaggle Getting Started,264
21585,2018-03-26,Poland,KaggleMart,Kaggle Getting Started,89
65984,2020-10-06,Poland,KaggleMart,Kaggle Advanced Techniques,293
39149,2019-03-27,Italy,KaggleRama,Kaggle Getting Started,67
29544,2018-09-08,Italy,KaggleMart,Kaggle Advanced Techniques,277
14578,2017-10-31,Poland,KaggleMart,Kaggle Recipe Book,67
46457,2019-08-26,Spain,KaggleMart,Kaggle Getting Started,215
58783,2020-05-09,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,138
54737,2020-02-15,Germany,KaggleMart,Kaggle Getting Started,320
60479,2020-06-13,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,140
37447,2019-02-20,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,142
18180,2018-01-14,Poland,KaggleRama,Kaggle Advanced Techniques,54
2157,2017-02-14,Spain,KaggleRama,Kaggle Getting Started,61
35530,2019-01-11,France,KaggleMart,Kaggle Recipe Book,234
12960,2017-09-28,Belgium,KaggleMart,Kaggle Advanced Techniques,303
3018,2017-03-04,Spain,KaggleMart,Kaggle Recipe Book,176
32075,2018-10-31,France,KaggleMart,Kaggle for Kids: One Smart Goose,421
65997,2020-10-06,Spain,KaggleRama,Kaggle Getting Started,114
38204,2019-03-07,Spain,KaggleRama,Kaggle Advanced Techniques,111
40091,2019-04-16,France,KaggleMart,Kaggle for Kids: One Smart Goose,339
6958,2017-05-25,Spain,KaggleRama,Kaggle Recipe Book,46
11923,2017-09-06,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,383
23695,2018-05-09,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,117
2136,2017-02-14,Italy,KaggleMart,Kaggle Advanced Techniques,307
52851,2020-01-07,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,413
39483,2019-04-03,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,289
45751,2019-08-12,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,129
6703,2017-05-20,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,105
46740,2019-09-01,Poland,KaggleRama,Kaggle Advanced Techniques,43
51087,2019-12-01,France,KaggleRama,Kaggle for Kids: One Smart Goose,147
66477,2020-10-16,Spain,KaggleRama,Kaggle Getting Started,133
65423,2020-09-24,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,137
13296,2017-10-05,Belgium,KaggleMart,Kaggle Advanced Techniques,281
14545,2017-10-31,Belgium,KaggleMart,Kaggle Getting Started,311
2645,2017-02-25,Belgium,KaggleRama,Kaggle Getting Started,93
25873,2018-06-24,Belgium,KaggleMart,Kaggle Getting Started,358
45115,2019-07-29,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,246
42793,2019-06-11,Italy,KaggleMart,Kaggle Getting Started,224
47742,2019-09-22,Italy,KaggleRama,Kaggle Recipe Book,68
16570,2017-12-12,France,KaggleMart,Kaggle Recipe Book,215
68153,2020-11-20,Spain,KaggleMart,Kaggle Getting Started,354
47549,2019-09-18,Italy,KaggleRama,Kaggle Getting Started,93
30007,2018-09-18,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,147
8106,2017-06-18,Spain,KaggleMart,Kaggle Recipe Book,147
2166,2017-02-15,Belgium,KaggleRama,Kaggle Recipe Book,89
41810,2019-05-22,Belgium,KaggleMart,Kaggle Recipe Book,205
69629,2020-12-21,Italy,KaggleRama,Kaggle Getting Started,103
56624,2020-03-25,Poland,KaggleMart,Kaggle Advanced Techniques,435
32512,2018-11-09,Germany,KaggleMart,Kaggle Advanced Techniques,351
30989,2018-10-08,Italy,KaggleRama,Kaggle Getting Started,102
2053,2017-02-12,Poland,KaggleRama,Kaggle Getting Started,34
20744,2018-03-09,France,KaggleMart,Kaggle Advanced Techniques,439
20251,2018-02-26,Spain,KaggleMart,Kaggle for Kids: One Smart Goose,307
31917,2018-10-27,Spain,KaggleRama,Kaggle Getting Started,98
16773,2017-12-16,Germany,KaggleRama,Kaggle Getting Started,126
18343,2018-01-18,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,157
53395,2020-01-18,Germany,KaggleMart,Kaggle for Kids: One Smart Goose,449
32373,2018-11-06,Germany,KaggleRama,Kaggle Getting Started,128
4932,2017-04-13,Poland,KaggleRama,Kaggle Advanced Techniques,49
43145,2019-06-18,Spain,KaggleMart,Kaggle Getting Started,191
13633,2017-10-12,Belgium,KaggleMart,Kaggle Getting Started,375
16664,2017-12-14,France,KaggleMart,Kaggle Advanced Techniques,286
55053,2020-02-21,Spain,KaggleRama,Kaggle Getting Started,98
38335,2019-03-10,Italy,KaggleRama,Kaggle for Kids: One Smart Goose,126
25194,2018-06-09,Spain,KaggleMart,Kaggle Recipe Book,155
59713,2020-05-29,Belgium,KaggleMart,Kaggle Getting Started,257
38449,2019-03-13,Belgium,KaggleMart,Kaggle Getting Started,272
28886,2018-08-25,Poland,KaggleRama,Kaggle Recipe Book,27
65476,2020-09-26,Belgium,KaggleRama,Kaggle Advanced Techniques,104
28468,2018-08-17,Belgium,KaggleRama,Kaggle Advanced Techniques,134
28508,2018-08-17,Spain,KaggleRama,Kaggle Advanced Techniques,80
70120,2020-12-31,Spain,KaggleMart,Kaggle Advanced Techniques,561
67096,2020-10-29,Spain,KaggleMart,Kaggle Advanced Techniques,290
17990,2018-01-10,Poland,KaggleRama,Kaggle Recipe Book,36
31669,2018-10-22,Poland,KaggleRama,Kaggle Getting Started,39
45653,2019-08-10,Belgium,KaggleRama,Kaggle Getting Started,124
38064,2019-03-05,Belgium,KaggleMart,Kaggle Advanced Techniques,434
3723,2017-03-19,Italy,KaggleMart,Kaggle for Kids: One Smart Goose,324
45725,2019-08-11,Italy,KaggleRama,Kaggle Getting Started,99
69340,2020-12-15,Italy,KaggleRama,Kaggle Advanced Techniques,133
8810,2017-07-03,Italy,KaggleMart,Kaggle Recipe Book,142
51565,2019-12-11,France,KaggleRama,Kaggle Getting Started,96
3281,2017-03-10,Germany,KaggleMart,Kaggle Getting Started,280
13422,2017-10-07,Italy,KaggleRama,Kaggle Recipe Book,66
38386,2019-03-11,Poland,KaggleMart,Kaggle Recipe Book,78
68160,2020-11-21,Belgium,KaggleMart,Kaggle Advanced Techniques,383
52537,2019-12-31,Italy,KaggleMart,Kaggle Getting Started,388
49694,2019-11-02,France,KaggleRama,Kaggle Recipe Book,90
14508,2017-10-30,France,KaggleRama,Kaggle Advanced Techniques,91
61964,2020-07-14,Spain,KaggleRama,Kaggle Advanced Techniques,115
5886,2017-05-03,Italy,KaggleRama,Kaggle Recipe Book,52
24116,2018-05-18,Germany,KaggleRama,Kaggle Advanced Techniques,190
29286,2018-09-03,Belgium,KaggleRama,Kaggle Recipe Book,81
68332,2020-11-24,Italy,KaggleRama,Kaggle Advanced Techniques,110
16353,2017-12-07,Poland,KaggleMart,Kaggle Getting Started,90
24540,2018-05-27,France,KaggleRama,Kaggle Advanced Techniques,184
9701,2017-07-22,Belgium,KaggleRama,Kaggle Getting Started,136
64928,2020-09-14,Poland,KaggleMart,Kaggle Advanced Techniques,261
44332,2019-07-13,Italy,KaggleRama,Kaggle Advanced Techniques,109
32346,2018-11-05,Spain,KaggleMart,Kaggle Recipe Book,194
57956,2020-04-22,Germany,KaggleRama,Kaggle Advanced Techniques,113
13875,2017-10-17,Belgium,KaggleMart,Kaggle for Kids: One Smart Goose,387
10118,2017-07-30,Poland,KaggleRama,Kaggle Recipe Book,27
16157,2017-12-03,Italy,KaggleRama,Kaggle Getting Started,106
2938,2017-03-03,France,KaggleMart,Kaggle Recipe Book,213
66060,2020-10-08,France,KaggleRama,Kaggle Advanced Techniques,97
63167,2020-08-08,Spain,KaggleRama,Kaggle for Kids: One Smart Goose,155
31745,2018-10-24,Germany,KaggleMart,Kaggle Getting Started,365
40886,2019-05-02,Poland,KaggleRama,Kaggle Recipe Book,26
56448,2020-03-22,Belgium,KaggleMart,Kaggle Advanced Techniques,454
3578,2017-03-16,Italy,KaggleMart,Kaggle Recipe Book,167
6525,2017-05-16,Spain,KaggleRama,Kaggle Getting Started,57
1606,2017-02-03,Germany,KaggleRama,Kaggle Recipe Book,93
8114,2017-06-19,Belgium,KaggleMart,Kaggle Recipe Book,201
753,2017-01-16,Poland,KaggleMart,Kaggle Getting Started,89
47173,2019-09-10,Poland,KaggleRama,Kaggle Getting Started,40
64908,2020-09-14,France,KaggleRama,Kaggle Advanced Techniques,93
17066,2017-12-22,Italy,KaggleMart,Kaggle Recipe Book,202
28870,2018-08-25,Germany,KaggleRama,Kaggle Recipe Book,87
16711,2017-12-15,Belgium,KaggleRama,Kaggle for Kids: One Smart Goose,159
