row_id,date,country,store,product,num_sold
16084,2017-06-12,Norway,KaggleRama,Kaggle Hat,1084
11869,2016-10-21,Norway,KaggleMart,Kaggle Hat,404
23493,2018-07-29,Finland,KaggleRama,Kaggle Mug,431
4545,2015-09-10,Norway,KaggleRama,Kaggle Mug,463
10804,2016-08-23,Finland,KaggleRama,Kaggle Hat,450
4012,2015-08-11,Sweden,KaggleRama,Kaggle Hat,541
17007,2017-08-02,Sweden,KaggleRama,Kaggle Mug,338
9334,2016-06-02,Norway,KaggleRama,Kaggle Hat,945
549,2015-01-31,Norway,KaggleRama,Kaggle Mug,654
13088,2016-12-28,Finland,KaggleMart,Kaggle Sticker,190
12125,2016-11-04,Norway,KaggleRama,Kaggle Sticker,251
7134,2016-02-01,Norway,KaggleMart,Kaggle Mug,300
20492,2018-02-12,Norway,KaggleMart,Kaggle Sticker,156
17614,2017-09-05,Norway,KaggleRama,Kaggle Hat,664
6626,2016-01-04,Finland,KaggleMart,Kaggle Sticker,96
7513,2016-02-22,Norway,KaggleMart,Kaggle Hat,579
10830,2016-08-24,Sweden,KaggleMart,Kaggle Mug,191
13898,2017-02-11,Finland,KaggleMart,Kaggle Sticker,122
12795,2016-12-11,Sweden,KaggleRama,Kaggle Mug,481
13316,2017-01-09,Sweden,KaggleMart,Kaggle Sticker,116
24939,2018-10-17,Norway,KaggleRama,Kaggle Mug,572
13459,2017-01-17,Sweden,KaggleMart,Kaggle Hat,400
14545,2017-03-19,Finland,KaggleMart,Kaggle Hat,510
6532,2015-12-29,Sweden,KaggleRama,Kaggle Hat,1548
23481,2018-07-28,Norway,KaggleRama,Kaggle Mug,616
14217,2017-02-28,Sweden,KaggleRama,Kaggle Mug,389
2167,2015-05-01,Norway,KaggleMart,Kaggle Hat,617
6345,2015-12-19,Norway,KaggleRama,Kaggle Mug,729
11403,2016-09-25,Norway,KaggleRama,Kaggle Mug,587
23684,2018-08-08,Sweden,KaggleMart,Kaggle Sticker,122
23427,2018-07-25,Norway,KaggleRama,Kaggle Mug,570
11008,2016-09-03,Norway,KaggleRama,Kaggle Hat,865
26144,2018-12-23,Norway,KaggleMart,Kaggle Sticker,204
8761,2016-05-01,Sweden,KaggleMart,Kaggle Hat,531
16841,2017-07-24,Norway,KaggleRama,Kaggle Sticker,290
2624,2015-05-26,Sweden,KaggleMart,Kaggle Sticker,108
8743,2016-04-30,Sweden,KaggleMart,Kaggle Hat,544
17234,2017-08-15,Norway,KaggleMart,Kaggle Sticker,151
20728,2018-02-25,Norway,KaggleRama,Kaggle Hat,1379
16592,2017-07-10,Sweden,KaggleMart,Kaggle Sticker,110
11251,2016-09-17,Finland,KaggleMart,Kaggle Hat,300
18560,2017-10-28,Finland,KaggleMart,Kaggle Sticker,117
20553,2018-02-15,Sweden,KaggleRama,Kaggle Mug,397
19306,2017-12-08,Norway,KaggleRama,Kaggle Hat,928
5207,2015-10-17,Finland,KaggleRama,Kaggle Sticker,183
20429,2018-02-08,Sweden,KaggleRama,Kaggle Sticker,195
9129,2016-05-22,Finland,KaggleRama,Kaggle Mug,361
6969,2016-01-23,Finland,KaggleRama,Kaggle Mug,435
13094,2016-12-28,Norway,KaggleMart,Kaggle Sticker,262
18194,2017-10-07,Sweden,KaggleMart,Kaggle Sticker,131
26204,2018-12-26,Sweden,KaggleMart,Kaggle Sticker,143
22155,2018-05-15,Sweden,KaggleRama,Kaggle Mug,382
10920,2016-08-29,Sweden,KaggleMart,Kaggle Mug,196
25753,2018-12-01,Sweden,KaggleMart,Kaggle Hat,461
19739,2018-01-01,Norway,KaggleRama,Kaggle Sticker,519
24153,2018-09-03,Sweden,KaggleRama,Kaggle Mug,358
16145,2017-06-15,Sweden,KaggleRama,Kaggle Sticker,195
4496,2015-09-07,Sweden,KaggleMart,Kaggle Sticker,104
4307,2015-08-28,Finland,KaggleRama,Kaggle Sticker,161
3520,2015-07-15,Norway,KaggleRama,Kaggle Hat,799
21250,2018-03-26,Norway,KaggleRama,Kaggle Hat,1087
17763,2017-09-13,Sweden,KaggleRama,Kaggle Mug,356
11921,2016-10-24,Finland,KaggleRama,Kaggle Sticker,140
12148,2016-11-05,Sweden,KaggleRama,Kaggle Hat,631
10454,2016-08-03,Sweden,KaggleMart,Kaggle Sticker,100
2078,2015-04-26,Norway,KaggleMart,Kaggle Sticker,168
8668,2016-04-26,Norway,KaggleRama,Kaggle Hat,1068
8468,2016-04-15,Norway,KaggleMart,Kaggle Sticker,134
2183,2015-05-02,Finland,KaggleRama,Kaggle Sticker,197
19967,2018-01-14,Finland,KaggleRama,Kaggle Sticker,246
12865,2016-12-15,Sweden,KaggleMart,Kaggle Hat,335
2522,2015-05-21,Finland,KaggleMart,Kaggle Sticker,90
18192,2017-10-07,Sweden,KaggleMart,Kaggle Mug,286
7476,2016-02-20,Norway,KaggleMart,Kaggle Mug,369
21406,2018-04-04,Finland,KaggleRama,Kaggle Hat,1054
14789,2017-04-01,Norway,KaggleRama,Kaggle Sticker,353
11943,2016-10-25,Norway,KaggleRama,Kaggle Mug,511
20592,2018-02-18,Finland,KaggleMart,Kaggle Mug,264
21746,2018-04-23,Finland,KaggleMart,Kaggle Sticker,104
1222,2015-03-09,Sweden,KaggleRama,Kaggle Hat,688
10948,2016-08-31,Finland,KaggleRama,Kaggle Hat,411
18786,2017-11-09,Sweden,KaggleMart,Kaggle Mug,286
2154,2015-04-30,Sweden,KaggleMart,Kaggle Mug,178
7259,2016-02-08,Finland,KaggleRama,Kaggle Sticker,152
25601,2018-11-23,Finland,KaggleRama,Kaggle Sticker,191
2298,2015-05-08,Sweden,KaggleMart,Kaggle Mug,200
17789,2017-09-15,Finland,KaggleRama,Kaggle Sticker,164
8350,2016-04-08,Sweden,KaggleRama,Kaggle Hat,740
21896,2018-05-01,Norway,KaggleMart,Kaggle Sticker,188
16769,2017-07-20,Norway,KaggleRama,Kaggle Sticker,261
23620,2018-08-05,Finland,KaggleRama,Kaggle Hat,659
11527,2016-10-02,Norway,KaggleMart,Kaggle Hat,471
6728,2016-01-09,Sweden,KaggleMart,Kaggle Sticker,142
22782,2018-06-19,Sweden,KaggleMart,Kaggle Mug,177
11233,2016-09-16,Finland,KaggleMart,Kaggle Hat,274
10882,2016-08-27,Norway,KaggleRama,Kaggle Hat,915
14000,2017-02-16,Sweden,KaggleMart,Kaggle Sticker,99
205,2015-01-12,Norway,KaggleMart,Kaggle Hat,510
20804,2018-03-01,Sweden,KaggleMart,Kaggle Sticker,118
18842,2017-11-12,Sweden,KaggleMart,Kaggle Sticker,144
21134,2018-03-20,Finland,KaggleMart,Kaggle Sticker,97
10193,2016-07-20,Finland,KaggleRama,Kaggle Sticker,158
3538,2015-07-16,Norway,KaggleRama,Kaggle Hat,890
10963,2016-09-01,Finland,KaggleMart,Kaggle Hat,265
14055,2017-02-19,Sweden,KaggleRama,Kaggle Mug,514
15642,2017-05-19,Finland,KaggleMart,Kaggle Mug,185
5701,2015-11-13,Sweden,KaggleMart,Kaggle Hat,304
23363,2018-07-21,Sweden,KaggleRama,Kaggle Sticker,261
1005,2015-02-25,Sweden,KaggleRama,Kaggle Mug,352
18154,2017-10-05,Norway,KaggleRama,Kaggle Hat,692
25827,2018-12-05,Sweden,KaggleRama,Kaggle Mug,395
21841,2018-04-28,Norway,KaggleMart,Kaggle Hat,862
16045,2017-06-10,Norway,KaggleMart,Kaggle Hat,852
2771,2015-06-03,Sweden,KaggleRama,Kaggle Sticker,170
109,2015-01-07,Finland,KaggleMart,Kaggle Hat,342
6800,2016-01-13,Sweden,KaggleMart,Kaggle Sticker,108
19148,2017-11-29,Sweden,KaggleMart,Kaggle Sticker,116
21719,2018-04-21,Norway,KaggleRama,Kaggle Sticker,361
16647,2017-07-13,Sweden,KaggleRama,Kaggle Mug,302
11752,2016-10-14,Sweden,KaggleRama,Kaggle Hat,474
21501,2018-04-09,Norway,KaggleRama,Kaggle Mug,659
10438,2016-08-02,Sweden,KaggleRama,Kaggle Hat,541
21571,2018-04-13,Norway,KaggleMart,Kaggle Hat,819
8109,2016-03-26,Norway,KaggleRama,Kaggle Mug,734
2339,2015-05-10,Sweden,KaggleRama,Kaggle Sticker,235
10907,2016-08-28,Sweden,KaggleRama,Kaggle Sticker,203
13326,2017-01-10,Norway,KaggleMart,Kaggle Mug,368
4197,2015-08-22,Finland,KaggleRama,Kaggle Mug,329
15415,2017-05-06,Norway,KaggleMart,Kaggle Hat,916
8117,2016-03-26,Sweden,KaggleRama,Kaggle Sticker,248
14776,2017-03-31,Sweden,KaggleRama,Kaggle Hat,823
4045,2015-08-13,Sweden,KaggleMart,Kaggle Hat,321
21528,2018-04-11,Finland,KaggleMart,Kaggle Mug,218
11287,2016-09-19,Finland,KaggleMart,Kaggle Hat,254
8066,2016-03-24,Finland,KaggleMart,Kaggle Sticker,94
9226,2016-05-27,Norway,KaggleRama,Kaggle Hat,1041
11215,2016-09-15,Finland,KaggleMart,Kaggle Hat,249
24524,2018-09-24,Norway,KaggleMart,Kaggle Sticker,155
18967,2017-11-19,Sweden,KaggleMart,Kaggle Hat,441
11761,2016-10-15,Norway,KaggleMart,Kaggle Hat,496
1476,2015-03-24,Finland,KaggleMart,Kaggle Mug,162
25780,2018-12-03,Finland,KaggleRama,Kaggle Hat,501
5748,2015-11-16,Norway,KaggleMart,Kaggle Mug,311
16918,2017-07-28,Sweden,KaggleRama,Kaggle Hat,685
4731,2015-09-20,Sweden,KaggleRama,Kaggle Mug,396
12848,2016-12-14,Sweden,KaggleMart,Kaggle Sticker,101
19770,2018-01-03,Norway,KaggleMart,Kaggle Mug,462
16444,2017-07-02,Norway,KaggleRama,Kaggle Hat,1137
50,2015-01-03,Sweden,KaggleMart,Kaggle Sticker,173
15731,2017-05-23,Sweden,KaggleRama,Kaggle Sticker,175
23516,2018-07-30,Norway,KaggleMart,Kaggle Sticker,174
21442,2018-04-06,Finland,KaggleRama,Kaggle Hat,1202
1686,2015-04-04,Sweden,KaggleMart,Kaggle Mug,255
14216,2017-02-28,Sweden,KaggleMart,Kaggle Sticker,107
4398,2015-09-02,Norway,KaggleMart,Kaggle Mug,262
7413,2016-02-16,Sweden,KaggleRama,Kaggle Mug,397
17609,2017-09-05,Finland,KaggleRama,Kaggle Sticker,175
8182,2016-03-30,Norway,KaggleRama,Kaggle Hat,1448
20825,2018-03-02,Sweden,KaggleRama,Kaggle Sticker,196
23228,2018-07-14,Norway,KaggleMart,Kaggle Sticker,200
25325,2018-11-07,Sweden,KaggleRama,Kaggle Sticker,229
20848,2018-03-04,Finland,KaggleRama,Kaggle Hat,918
5404,2015-10-28,Finland,KaggleRama,Kaggle Hat,395
10062,2016-07-13,Finland,KaggleMart,Kaggle Mug,149
13557,2017-01-23,Finland,KaggleRama,Kaggle Mug,364
3198,2015-06-27,Sweden,KaggleMart,Kaggle Mug,247
5254,2015-10-19,Sweden,KaggleRama,Kaggle Hat,428
4224,2015-08-23,Sweden,KaggleMart,Kaggle Mug,240
19653,2017-12-27,Sweden,KaggleRama,Kaggle Mug,675
21000,2018-03-12,Sweden,KaggleMart,Kaggle Mug,236
25727,2018-11-30,Finland,KaggleRama,Kaggle Sticker,192
4828,2015-09-26,Finland,KaggleRama,Kaggle Hat,487
24206,2018-09-06,Sweden,KaggleMart,Kaggle Sticker,107
5027,2015-10-07,Finland,KaggleRama,Kaggle Sticker,146
18075,2017-10-01,Finland,KaggleRama,Kaggle Mug,395
12060,2016-11-01,Finland,KaggleMart,Kaggle Mug,174
14400,2017-03-11,Finland,KaggleMart,Kaggle Mug,239
8583,2016-04-21,Sweden,KaggleRama,Kaggle Mug,326
10406,2016-08-01,Finland,KaggleMart,Kaggle Sticker,89
12011,2016-10-29,Finland,KaggleRama,Kaggle Sticker,181
12710,2016-12-07,Finland,KaggleMart,Kaggle Sticker,81
19327,2017-12-09,Sweden,KaggleMart,Kaggle Hat,452
25080,2018-10-25,Norway,KaggleMart,Kaggle Mug,332
9338,2016-06-02,Sweden,KaggleMart,Kaggle Sticker,96
23634,2018-08-06,Finland,KaggleMart,Kaggle Mug,182
7110,2016-01-31,Finland,KaggleMart,Kaggle Mug,239
1223,2015-03-09,Sweden,KaggleRama,Kaggle Sticker,171
23383,2018-07-23,Finland,KaggleMart,Kaggle Hat,316
3625,2015-07-21,Norway,KaggleMart,Kaggle Hat,452
23929,2018-08-22,Norway,KaggleMart,Kaggle Hat,505
11815,2016-10-18,Norway,KaggleMart,Kaggle Hat,407
13033,2016-12-25,Finland,KaggleMart,Kaggle Hat,418
9198,2016-05-26,Finland,KaggleMart,Kaggle Mug,157
15040,2017-04-15,Norway,KaggleRama,Kaggle Hat,1536
930,2015-02-21,Sweden,KaggleMart,Kaggle Mug,263
15159,2017-04-22,Finland,KaggleRama,Kaggle Mug,504
8873,2016-05-07,Sweden,KaggleRama,Kaggle Sticker,253
16177,2017-06-17,Sweden,KaggleMart,Kaggle Hat,515
6002,2015-11-30,Norway,KaggleMart,Kaggle Sticker,148
14548,2017-03-19,Finland,KaggleRama,Kaggle Hat,843
24520,2018-09-24,Finland,KaggleRama,Kaggle Hat,473
982,2015-02-24,Norway,KaggleRama,Kaggle Hat,1065
5023,2015-10-07,Finland,KaggleMart,Kaggle Hat,228
8546,2016-04-19,Sweden,KaggleMart,Kaggle Sticker,113
9733,2016-06-24,Sweden,KaggleMart,Kaggle Hat,412
23224,2018-07-14,Finland,KaggleRama,Kaggle Hat,735
16146,2017-06-16,Finland,KaggleMart,Kaggle Mug,170
16543,2017-07-08,Finland,KaggleMart,Kaggle Hat,406
4752,2015-09-22,Finland,KaggleMart,Kaggle Mug,159
20585,2018-02-17,Norway,KaggleRama,Kaggle Sticker,360
11305,2016-09-20,Finland,KaggleMart,Kaggle Hat,238
17601,2017-09-04,Sweden,KaggleRama,Kaggle Mug,364
11728,2016-10-13,Norway,KaggleRama,Kaggle Hat,660
11582,2016-10-05,Norway,KaggleMart,Kaggle Sticker,144
12398,2016-11-19,Sweden,KaggleMart,Kaggle Sticker,118
15610,2017-05-17,Finland,KaggleRama,Kaggle Hat,653
8395,2016-04-11,Norway,KaggleMart,Kaggle Hat,612
12138,2016-11-05,Norway,KaggleMart,Kaggle Mug,388
22077,2018-05-11,Norway,KaggleRama,Kaggle Mug,544
13903,2017-02-11,Norway,KaggleMart,Kaggle Hat,796
24420,2018-09-18,Sweden,KaggleMart,Kaggle Mug,215
15274,2017-04-28,Norway,KaggleRama,Kaggle Hat,1226
9322,2016-06-01,Sweden,KaggleRama,Kaggle Hat,630
15127,2017-04-20,Norway,KaggleMart,Kaggle Hat,986
24817,2018-10-10,Sweden,KaggleMart,Kaggle Hat,283
24809,2018-10-10,Finland,KaggleRama,Kaggle Sticker,178
4671,2015-09-17,Norway,KaggleRama,Kaggle Mug,473
24266,2018-09-10,Finland,KaggleMart,Kaggle Sticker,106
49,2015-01-03,Sweden,KaggleMart,Kaggle Hat,630
14655,2017-03-25,Finland,KaggleRama,Kaggle Mug,404
23513,2018-07-30,Finland,KaggleRama,Kaggle Sticker,180
19358,2017-12-11,Norway,KaggleMart,Kaggle Sticker,158
23344,2018-07-20,Sweden,KaggleRama,Kaggle Hat,623
12339,2016-11-16,Norway,KaggleRama,Kaggle Mug,548
20031,2018-01-17,Sweden,KaggleRama,Kaggle Mug,414
12609,2016-12-01,Norway,KaggleRama,Kaggle Mug,528
11592,2016-10-06,Finland,KaggleMart,Kaggle Mug,178
20754,2018-02-27,Finland,KaggleMart,Kaggle Mug,215
15290,2017-04-29,Norway,KaggleMart,Kaggle Sticker,191
22981,2018-06-30,Sweden,KaggleMart,Kaggle Hat,540
18072,2017-10-01,Finland,KaggleMart,Kaggle Mug,219
12573,2016-11-29,Norway,KaggleRama,Kaggle Mug,500
4323,2015-08-29,Finland,KaggleRama,Kaggle Mug,312
12950,2016-12-20,Norway,KaggleMart,Kaggle Sticker,144
12259,2016-11-12,Finland,KaggleMart,Kaggle Hat,333
13977,2017-02-15,Norway,KaggleRama,Kaggle Mug,605
9798,2016-06-28,Norway,KaggleMart,Kaggle Mug,209
23474,2018-07-28,Finland,KaggleMart,Kaggle Sticker,110
18270,2017-10-12,Finland,KaggleMart,Kaggle Mug,189
13106,2016-12-29,Finland,KaggleMart,Kaggle Sticker,220
24038,2018-08-28,Norway,KaggleMart,Kaggle Sticker,177
7660,2016-03-01,Norway,KaggleRama,Kaggle Hat,962
12110,2016-11-03,Sweden,KaggleMart,Kaggle Sticker,96
18015,2017-09-27,Sweden,KaggleRama,Kaggle Mug,339
19070,2017-11-25,Norway,KaggleMart,Kaggle Sticker,185
5948,2015-11-27,Norway,KaggleMart,Kaggle Sticker,145
18424,2017-10-20,Norway,KaggleRama,Kaggle Hat,737
14341,2017-03-07,Sweden,KaggleMart,Kaggle Hat,476
5885,2015-11-23,Sweden,KaggleRama,Kaggle Sticker,177
1697,2015-04-05,Finland,KaggleRama,Kaggle Sticker,192
14659,2017-03-25,Norway,KaggleMart,Kaggle Hat,742
5751,2015-11-16,Norway,KaggleRama,Kaggle Mug,559
25624,2018-11-24,Norway,KaggleRama,Kaggle Hat,1089
8220,2016-04-01,Sweden,KaggleMart,Kaggle Mug,270
11253,2016-09-17,Finland,KaggleRama,Kaggle Mug,376
10261,2016-07-24,Finland,KaggleMart,Kaggle Hat,356
1989,2015-04-21,Norway,KaggleRama,Kaggle Mug,485
10933,2016-08-30,Norway,KaggleMart,Kaggle Hat,384
19568,2017-12-23,Finland,KaggleMart,Kaggle Sticker,109
13126,2016-12-30,Finland,KaggleRama,Kaggle Hat,1362
2439,2015-05-16,Norway,KaggleRama,Kaggle Mug,630
18932,2017-11-17,Sweden,KaggleMart,Kaggle Sticker,110
20759,2018-02-27,Finland,KaggleRama,Kaggle Sticker,168
3379,2015-07-07,Sweden,KaggleMart,Kaggle Hat,349
16628,2017-07-12,Sweden,KaggleMart,Kaggle Sticker,101
18430,2017-10-20,Sweden,KaggleRama,Kaggle Hat,542
16148,2017-06-16,Finland,KaggleMart,Kaggle Sticker,94
3934,2015-08-07,Norway,KaggleRama,Kaggle Hat,797
10004,2016-07-09,Sweden,KaggleMart,Kaggle Sticker,127
2039,2015-04-24,Finland,KaggleRama,Kaggle Sticker,150
2360,2015-05-12,Finland,KaggleMart,Kaggle Sticker,80
13023,2016-12-24,Norway,KaggleRama,Kaggle Mug,716
5567,2015-11-06,Finland,KaggleRama,Kaggle Sticker,177
1964,2015-04-20,Finland,KaggleMart,Kaggle Sticker,88
8657,2016-04-25,Sweden,KaggleRama,Kaggle Sticker,170
5015,2015-10-06,Norway,KaggleRama,Kaggle Sticker,245
23518,2018-07-30,Norway,KaggleRama,Kaggle Hat,942
25837,2018-12-06,Norway,KaggleMart,Kaggle Hat,523
6669,2016-01-06,Norway,KaggleRama,Kaggle Mug,637
8799,2016-05-03,Sweden,KaggleRama,Kaggle Mug,374
12133,2016-11-05,Finland,KaggleMart,Kaggle Hat,345
18541,2017-10-27,Finland,KaggleMart,Kaggle Hat,277
16640,2017-07-13,Norway,KaggleMart,Kaggle Sticker,163
5288,2015-10-21,Sweden,KaggleMart,Kaggle Sticker,98
2452,2015-05-17,Finland,KaggleRama,Kaggle Hat,818
11793,2016-10-17,Finland,KaggleRama,Kaggle Mug,305
11203,2016-09-14,Norway,KaggleMart,Kaggle Hat,410
6936,2016-01-21,Norway,KaggleMart,Kaggle Mug,301
17638,2017-09-06,Sweden,KaggleRama,Kaggle Hat,539
20204,2018-01-27,Norway,KaggleMart,Kaggle Sticker,209
21872,2018-04-30,Finland,KaggleMart,Kaggle Sticker,97
14420,2017-03-12,Finland,KaggleMart,Kaggle Sticker,115
12176,2016-11-07,Norway,KaggleMart,Kaggle Sticker,151
12084,2016-11-02,Norway,KaggleMart,Kaggle Mug,304
24652,2018-10-01,Norway,KaggleRama,Kaggle Hat,754
7775,2016-03-07,Sweden,KaggleRama,Kaggle Sticker,164
25166,2018-10-30,Finland,KaggleMart,Kaggle Sticker,107
24333,2018-09-13,Sweden,KaggleRama,Kaggle Mug,367
13229,2017-01-04,Sweden,KaggleRama,Kaggle Sticker,252
17151,2017-08-10,Sweden,KaggleRama,Kaggle Mug,329
2046,2015-04-24,Sweden,KaggleMart,Kaggle Mug,185
18304,2017-10-13,Sweden,KaggleRama,Kaggle Hat,567
6327,2015-12-18,Norway,KaggleRama,Kaggle Mug,593
21916,2018-05-02,Norway,KaggleRama,Kaggle Hat,1266
8456,2016-04-14,Sweden,KaggleMart,Kaggle Sticker,102
18562,2017-10-28,Finland,KaggleRama,Kaggle Hat,556
10515,2016-08-07,Finland,KaggleRama,Kaggle Mug,336
6123,2015-12-07,Finland,KaggleRama,Kaggle Mug,345
20345,2018-02-04,Finland,KaggleRama,Kaggle Sticker,222
20732,2018-02-25,Sweden,KaggleMart,Kaggle Sticker,143
4116,2015-08-17,Sweden,KaggleMart,Kaggle Mug,181
20222,2018-01-28,Norway,KaggleMart,Kaggle Sticker,218
5031,2015-10-07,Norway,KaggleRama,Kaggle Mug,532
10063,2016-07-13,Finland,KaggleMart,Kaggle Hat,263
13852,2017-02-08,Norway,KaggleRama,Kaggle Hat,1094
22268,2018-05-22,Finland,KaggleMart,Kaggle Sticker,105
16683,2017-07-15,Sweden,KaggleRama,Kaggle Mug,373
22881,2018-06-25,Finland,KaggleRama,Kaggle Mug,384
14143,2017-02-24,Sweden,KaggleMart,Kaggle Hat,443
18406,2017-10-19,Norway,KaggleRama,Kaggle Hat,771
19526,2017-12-20,Sweden,KaggleMart,Kaggle Sticker,112
10316,2016-07-27,Finland,KaggleMart,Kaggle Sticker,86
22633,2018-06-11,Norway,KaggleMart,Kaggle Hat,638
9932,2016-07-05,Sweden,KaggleMart,Kaggle Sticker,99
2089,2015-04-27,Finland,KaggleMart,Kaggle Hat,362
7683,2016-03-02,Sweden,KaggleRama,Kaggle Mug,334
12798,2016-12-12,Finland,KaggleMart,Kaggle Mug,227
6015,2015-12-01,Finland,KaggleRama,Kaggle Mug,313
22262,2018-05-21,Sweden,KaggleMart,Kaggle Sticker,119
6647,2016-01-05,Finland,KaggleRama,Kaggle Sticker,180
15548,2017-05-13,Sweden,KaggleMart,Kaggle Sticker,137
8239,2016-04-02,Sweden,KaggleMart,Kaggle Hat,727
20278,2018-01-31,Norway,KaggleRama,Kaggle Hat,1164
5176,2015-10-15,Norway,KaggleRama,Kaggle Hat,636
18704,2017-11-05,Finland,KaggleMart,Kaggle Sticker,131
6590,2016-01-02,Finland,KaggleMart,Kaggle Sticker,146
23661,2018-08-07,Norway,KaggleRama,Kaggle Mug,502
19530,2017-12-21,Finland,KaggleMart,Kaggle Mug,224
3655,2015-07-23,Finland,KaggleMart,Kaggle Hat,257
8928,2016-05-11,Finland,KaggleMart,Kaggle Mug,177
25302,2018-11-06,Sweden,KaggleMart,Kaggle Mug,250
3975,2015-08-09,Sweden,KaggleRama,Kaggle Mug,390
8388,2016-04-11,Finland,KaggleMart,Kaggle Mug,166
1119,2015-03-04,Finland,KaggleRama,Kaggle Mug,314
15130,2017-04-20,Norway,KaggleRama,Kaggle Hat,1592
25523,2018-11-18,Sweden,KaggleRama,Kaggle Sticker,240
18685,2017-11-04,Finland,KaggleMart,Kaggle Hat,361
10843,2016-08-25,Norway,KaggleMart,Kaggle Hat,374
17870,2017-09-19,Sweden,KaggleMart,Kaggle Sticker,110
12218,2016-11-09,Sweden,KaggleMart,Kaggle Sticker,128
13638,2017-01-27,Sweden,KaggleMart,Kaggle Mug,252
10122,2016-07-16,Norway,KaggleMart,Kaggle Mug,271
12290,2016-11-13,Sweden,KaggleMart,Kaggle Sticker,130
15142,2017-04-21,Finland,KaggleRama,Kaggle Hat,1000
22282,2018-05-22,Sweden,KaggleRama,Kaggle Hat,826
20738,2018-02-26,Finland,KaggleMart,Kaggle Sticker,96
7167,2016-02-03,Finland,KaggleRama,Kaggle Mug,341
20330,2018-02-03,Norway,KaggleMart,Kaggle Sticker,227
16563,2017-07-09,Finland,KaggleRama,Kaggle Mug,380
21124,2018-03-19,Norway,KaggleRama,Kaggle Hat,1174
4464,2015-09-06,Finland,KaggleMart,Kaggle Mug,208
20604,2018-02-18,Sweden,KaggleMart,Kaggle Mug,296
16539,2017-07-07,Sweden,KaggleRama,Kaggle Mug,319
285,2015-01-16,Sweden,KaggleRama,Kaggle Mug,396
25788,2018-12-03,Sweden,KaggleMart,Kaggle Mug,257
11070,2016-09-07,Finland,KaggleMart,Kaggle Mug,145
21565,2018-04-13,Finland,KaggleMart,Kaggle Hat,447
8116,2016-03-26,Sweden,KaggleRama,Kaggle Hat,966
6230,2015-12-13,Finland,KaggleMart,Kaggle Sticker,111
18423,2017-10-20,Norway,KaggleRama,Kaggle Mug,558
24429,2018-09-19,Finland,KaggleRama,Kaggle Mug,341
22398,2018-05-29,Norway,KaggleMart,Kaggle Mug,329
24872,2018-10-13,Sweden,KaggleMart,Kaggle Sticker,137
3048,2015-06-19,Norway,KaggleMart,Kaggle Mug,263
23827,2018-08-16,Sweden,KaggleMart,Kaggle Hat,341
20575,2018-02-17,Finland,KaggleMart,Kaggle Hat,522
18363,2017-10-17,Finland,KaggleRama,Kaggle Mug,350
4046,2015-08-13,Sweden,KaggleMart,Kaggle Sticker,105
9068,2016-05-18,Sweden,KaggleMart,Kaggle Sticker,110
1918,2015-04-17,Norway,KaggleRama,Kaggle Hat,1095
1736,2015-04-07,Norway,KaggleMart,Kaggle Sticker,209
1979,2015-04-20,Sweden,KaggleRama,Kaggle Sticker,171
2067,2015-04-25,Sweden,KaggleRama,Kaggle Mug,405
15980,2017-06-06,Sweden,KaggleMart,Kaggle Sticker,113
16174,2017-06-17,Norway,KaggleRama,Kaggle Hat,1177
16948,2017-07-30,Norway,KaggleRama,Kaggle Hat,1063
4445,2015-09-04,Sweden,KaggleRama,Kaggle Sticker,190
5893,2015-11-24,Norway,KaggleMart,Kaggle Hat,397
20444,2018-02-09,Sweden,KaggleMart,Kaggle Sticker,114
14675,2017-03-26,Finland,KaggleRama,Kaggle Sticker,215
3061,2015-06-20,Finland,KaggleMart,Kaggle Hat,394
1156,2015-03-06,Finland,KaggleRama,Kaggle Hat,640
25358,2018-11-09,Sweden,KaggleMart,Kaggle Sticker,134
15811,2017-05-28,Norway,KaggleMart,Kaggle Hat,832
4691,2015-09-18,Norway,KaggleRama,Kaggle Sticker,247
24497,2018-09-22,Sweden,KaggleRama,Kaggle Sticker,229
23473,2018-07-28,Finland,KaggleMart,Kaggle Hat,402
26194,2018-12-26,Finland,KaggleRama,Kaggle Hat,813
22608,2018-06-10,Finland,KaggleMart,Kaggle Mug,228
2919,2015-06-12,Finland,KaggleRama,Kaggle Mug,265
16141,2017-06-15,Sweden,KaggleMart,Kaggle Hat,426
1693,2015-04-05,Finland,KaggleMart,Kaggle Hat,487
14905,2017-04-08,Finland,KaggleMart,Kaggle Hat,429
17254,2017-08-16,Norway,KaggleRama,Kaggle Hat,854
2732,2015-06-01,Sweden,KaggleMart,Kaggle Sticker,107
3624,2015-07-21,Norway,KaggleMart,Kaggle Mug,243
13172,2017-01-01,Sweden,KaggleMart,Kaggle Sticker,263
23341,2018-07-20,Sweden,KaggleMart,Kaggle Hat,395
8878,2016-05-08,Finland,KaggleRama,Kaggle Hat,917
23722,2018-08-10,Sweden,KaggleRama,Kaggle Hat,585
8541,2016-04-19,Norway,KaggleRama,Kaggle Mug,472
24116,2018-09-01,Sweden,KaggleMart,Kaggle Sticker,138
23326,2018-07-19,Sweden,KaggleRama,Kaggle Hat,616
3755,2015-07-28,Norway,KaggleRama,Kaggle Sticker,242
26138,2018-12-23,Finland,KaggleMart,Kaggle Sticker,132
16355,2017-06-27,Norway,KaggleRama,Kaggle Sticker,273
6755,2016-01-11,Finland,KaggleRama,Kaggle Sticker,188
